invoice_id	subscription_id	account_id	invoice_date	amount	currency	status	tax_amount
inv_d77bee62a1ee	sub_4dc26939f243	acc_00621d9db89e	2025-09-08	253.85	USD	paid	38.89
inv_c555377eaded	sub_64d3e6deb998	acc_75f74202867a	2025-10-20	44.27	GBP	paid	3.93
inv_7ccf6507acd4	sub_adec4b4e49d0	acc_93dc8ed02522	2025-07-20	427.01	GBP	paid	15.67
inv_d33f18dc2e75	sub_4a795c6c4549	acc_5664ca4dd5cf	2025-10-21	22.95	EUR	paid	1.0
inv_592aaa150b60	sub_f33c3cb3f374	acc_af1765e8e070	2025-07-13	100.86	USD	paid	2.74
inv_3e6756a1b0d1	sub_64d61b30a989	acc_f2f1ed60bd50	2025-10-28	9.98	USD	paid	0.88
inv_55c9f5feb810	sub_f5dc006591ce	acc_837ca769b8fb	2025-08-27	2048.78	INR	paid	60.22
inv_43ca081c0857	sub_f5dc006591ce	acc_837ca769b8fb	2025-09-27	2057.51	INR	paid	391.35
inv_8166b958e17d	sub_f5dc006591ce	acc_837ca769b8fb	2025-10-26	2086.18	INR	paid	126.64
inv_a123bd554553	sub_15ea5d5ddff7	acc_3c29a5b95393	2025-10-26	55.21	USD	paid	5.09
inv_e394335833d6	sub_11827cfd29aa	acc_f8bcb9cd1a11	2025-08-13	97.67	USD	paid	3.96
inv_e539429fe0fa	sub_7bcbd3219991	acc_7138e3cee230	2025-07-14	9.81	USD	paid	1.75
inv_4bcfbe899239	sub_7bcbd3219991	acc_7138e3cee230	2025-08-13	10.07	USD	paid	0.81
inv_171a8bb0c247	sub_7bcbd3219991	acc_7138e3cee230	2025-09-12	9.95	USD	paid	0.52
inv_c45c5f5b2400	sub_7bcbd3219991	acc_7138e3cee230	2025-10-11	10.17	USD	paid	1.02
inv_d26f3cb1416a	sub_9108221c404c	acc_7138e3cee230	2025-08-18	830.86	INR	paid	15.69
inv_83751df02b6e	sub_9108221c404c	acc_7138e3cee230	2025-09-19	814.25	INR	paid	70.19
inv_f3ee482e907d	sub_9108221c404c	acc_7138e3cee230	2025-10-19	814.42	INR	paid	48.01
inv_dca5bab58199	sub_cfd64acedf2e	acc_7138e3cee230	2025-09-30	9.05	EUR	paid	0.93
inv_87c6d8febd03	sub_60d45341e8b8	acc_15589355425c	2025-09-23	252.56	USD	paid	38.64
inv_6befa99bb584	sub_411057789026	acc_45ab1e58eec0	2025-09-20	836.79	INR	paid	76.99
inv_4b75b14e4628	sub_411057789026	acc_45ab1e58eec0	2025-10-19	840.9	INR	paid	66.54
inv_5e3f67a3f5bb	sub_133e26dcedda	acc_ed1cc30c27ab	2025-08-06	80.61	GBP	paid	12.41
inv_a40fc3aa8769	sub_7f89f5ac850a	acc_00afef49199b	2025-07-07	196.07	GBP	paid	5.5
inv_3cc96bb4e329	sub_2ee70a3f8913	acc_c0554cb900e0	2025-08-15	46239.25	INR	paid	7737.67
inv_8363a79bd2ac	sub_414be15bc64e	acc_d61c71bbf576	2025-09-13	2035.74	INR	paid	205.37
inv_c91d43f9f276	sub_414be15bc64e	acc_d61c71bbf576	2025-10-14	2054.34	INR	paid	281.07
inv_5a2842d3f084	sub_efab1cd3dcee	acc_b8fd603923b0	2025-06-20	9.03	EUR	paid	1.66
inv_ff9543b55ea3	sub_efab1cd3dcee	acc_b8fd603923b0	2025-07-20	9.13	EUR	paid	1.05
inv_50df968a00ad	sub_efab1cd3dcee	acc_b8fd603923b0	2025-08-21	9.25	EUR	paid	0.28
inv_3c9aadc7648d	sub_efab1cd3dcee	acc_b8fd603923b0	2025-09-20	9.31	EUR	paid	0.89
inv_166e2ad0f66f	sub_efab1cd3dcee	acc_b8fd603923b0	2025-10-18	9.42	EUR	paid	0.07
inv_7bcbe0c03ee7	sub_49dd8b237531	acc_b8fd603923b0	2025-08-02	7.78	GBP	failed	1.21
inv_b05b31fb6b25	sub_49dd8b237531	acc_b8fd603923b0	2025-08-30	7.84	GBP	paid	1.2
inv_1245a0ca3c38	sub_49dd8b237531	acc_b8fd603923b0	2025-10-01	8.08	GBP	paid	0.9
inv_6d8f1e199864	sub_49dd8b237531	acc_b8fd603923b0	2025-10-29	7.96	GBP	paid	0.33
inv_e7ee5fb70ad1	sub_20ff7ca3c8e2	acc_b8fd603923b0	2025-09-16	8468.05	INR	paid	258.97
inv_1dabf8d50831	sub_132c0515235a	acc_2afddb71607c	2025-10-11	102.5	USD	paid	17.01
inv_99933fef442f	sub_2f5291897831	acc_493b8032d20a	2025-10-11	2136.79	INR	paid	392.1
inv_84cebc7f35ba	sub_2d8fb2609609	acc_62a870931056	2025-08-04	8494.64	INR	paid	918.98
inv_66b2dae22a7a	sub_13c89e420d8b	acc_29798e32f5ae	2025-09-23	94.48	EUR	paid	1.62
inv_65d47e6b81ed	sub_06f3ac060a26	acc_3a88baf2c77f	2025-07-04	200.7	GBP	paid	6.42
inv_ad06f8b86ca5	sub_caeee15382ab	acc_f476ad56b966	2025-09-11	811.3	INR	paid	59.04
inv_7f925373c631	sub_caeee15382ab	acc_f476ad56b966	2025-10-11	810.05	INR	paid	129.17
inv_498711fe7546	sub_59f3866cdc6b	acc_f476ad56b966	2025-10-26	7.67	GBP	paid	1.27
inv_bc07caffc65d	sub_3d7b0cbe57da	acc_c2b8d3d9f211	2025-09-12	536.78	USD	paid	53.15
inv_d881f25f833f	sub_a11e086f9c34	acc_8cccefb8c669	2025-09-29	9.42	EUR	paid	0.4
inv_13158e4b3aa3	sub_4816304be126	acc_514c525a32f1	2025-08-21	9.17	EUR	paid	0.95
inv_adf22ffdc9c2	sub_4816304be126	acc_514c525a32f1	2025-09-20	9.22	EUR	paid	1.11
inv_18e7d43c1497	sub_4816304be126	acc_514c525a32f1	2025-10-19	9.03	EUR	paid	1.37
inv_d15b55e0a3f8	sub_eb23129a1f3f	acc_34af4e45079c	2025-08-18	10.14	USD	paid	1.79
inv_7803461d79b5	sub_eb23129a1f3f	acc_34af4e45079c	2025-09-16	10.15	USD	paid	0.68
inv_6c03fb736088	sub_eb23129a1f3f	acc_34af4e45079c	2025-10-16	9.73	USD	paid	1.27
inv_f79f43023681	sub_dadedb327a5e	acc_34af4e45079c	2025-09-10	8193.46	INR	paid	1363.33
inv_710dac59bda6	sub_5d0eb5e7eb97	acc_a45c760cab12	2025-07-06	23.7	EUR	paid	2.4
inv_afdf35cedb1b	sub_5d0eb5e7eb97	acc_a45c760cab12	2025-08-03	22.85	EUR	paid	1.24
inv_0eb44a65c3f5	sub_5d0eb5e7eb97	acc_a45c760cab12	2025-09-02	23.16	EUR	paid	1.0
inv_250de2a35358	sub_5d0eb5e7eb97	acc_a45c760cab12	2025-10-04	23.25	EUR	paid	0.93
inv_16320a74430f	sub_be82994045d7	acc_a45c760cab12	2025-08-09	101.13	USD	paid	12.12
inv_67bccfb50b6f	sub_01af87bccc91	acc_4920fda54aa3	2025-10-14	428.38	GBP	paid	28.98
inv_b241b0b9aa6f	sub_c7411ac84da9	acc_22307e0cf8bf	2025-09-02	4514.1	INR	paid	656.3
inv_24442324de78	sub_c7411ac84da9	acc_22307e0cf8bf	2025-10-02	4465.8	INR	paid	290.15
inv_e13886e5f93a	sub_035b459b480d	acc_5f7b2a9760e0	2025-09-08	24.49	USD	paid	3.83
inv_5991807eee87	sub_035b459b480d	acc_5f7b2a9760e0	2025-10-07	25.68	USD	paid	1.42
inv_8ef66ebcbc1f	sub_c31775c60a08	acc_efdcc19baa82	2025-09-03	557.59	USD	paid	17.57
inv_c82d771ae6b8	sub_e9d59011b541	acc_ab7bf5c2c0c6	2025-08-11	245.52	USD	paid	41.42
inv_a9ac30c7edc5	sub_4d9d4f98ea14	acc_6d3e6f4ec046	2025-08-01	7.75	GBP	paid	1.32
inv_a04df65605d6	sub_4d9d4f98ea14	acc_6d3e6f4ec046	2025-08-29	8.06	GBP	paid	1.41
inv_68bac42ca85c	sub_4d9d4f98ea14	acc_6d3e6f4ec046	2025-09-29	7.68	GBP	paid	1.35
inv_8f6318767ed0	sub_4d9d4f98ea14	acc_6d3e6f4ec046	2025-10-30	7.69	GBP	paid	0.98
inv_94920c0a9909	sub_a596b660fe9a	acc_6d3e6f4ec046	2025-08-31	91.08	EUR	paid	2.36
inv_ecc668171746	sub_d4d077ebfa3f	acc_1a4a07e59ad6	2025-07-08	9.91	USD	paid	0.35
inv_58a30479f63f	sub_d4d077ebfa3f	acc_1a4a07e59ad6	2025-08-08	10.13	USD	paid	1.15
inv_dfc403f80c0e	sub_d4d077ebfa3f	acc_1a4a07e59ad6	2025-09-06	9.83	USD	paid	1.27
inv_aeff9a4777dc	sub_d4d077ebfa3f	acc_1a4a07e59ad6	2025-10-08	9.87	USD	paid	0.19
inv_f194cad18dfc	sub_88c20d227d0f	acc_a19eea0554f5	2025-09-22	10.23	USD	paid	1.41
inv_97380068e165	sub_88c20d227d0f	acc_a19eea0554f5	2025-10-21	9.71	USD	paid	1.35
inv_7a8162073e93	sub_53f9ebc26ac6	acc_a59d757383ff	2025-10-19	102.44	USD	paid	6.22
inv_594dba92fdd0	sub_c10b797c27f0	acc_1051a5b675ed	2025-10-27	9.9	USD	paid	1.59
inv_ec3c03dc0904	sub_2fdb344ae98c	acc_5f837c227fcc	2025-09-27	8.11	GBP	paid	0.27
inv_68cc73c7b3c0	sub_2fdb344ae98c	acc_5f837c227fcc	2025-10-28	8.05	GBP	paid	0.59
inv_4fa07872c7f9	sub_93af4ece00c1	acc_7361c58e0794	2025-09-30	10.07	USD	paid	1.22
inv_dddcbed76e68	sub_3a4a22648836	acc_702caf84e125	2025-07-12	90.67	EUR	paid	3.33
inv_5daeee42a72a	sub_be7896208f1c	acc_811b75889462	2025-08-23	9.28	EUR	paid	1.29
inv_e9be05587193	sub_be7896208f1c	acc_811b75889462	2025-09-23	9.45	EUR	paid	0.35
inv_08b34585d628	sub_be7896208f1c	acc_811b75889462	2025-10-22	9.36	EUR	paid	0.38
inv_1494c297ccd1	sub_f612b0b299ae	acc_811b75889462	2025-10-02	10.24	USD	paid	0.99
inv_a26d4cca32e8	sub_d39f9699872c	acc_689a7fd90356	2025-07-29	100.6	USD	paid	8.82
inv_8678fea7eb64	sub_15f30bcd6648	acc_32ee04641b7d	2025-09-03	9.86	USD	paid	0.83
inv_45f7eea1aed7	sub_15f30bcd6648	acc_32ee04641b7d	2025-10-04	9.82	USD	paid	0.59
inv_ea332bdeb104	sub_46c65c0447f7	acc_32ee04641b7d	2025-10-09	536.3	USD	paid	83.9
inv_daf463ed7caa	sub_71597a6b0c3f	acc_0eab65bb8a2d	2025-07-11	534.45	USD	paid	91.82
inv_1be1def8f7e6	sub_f2459f562ae5	acc_74481dc99e31	2025-07-29	853.2	INR	paid	53.0
inv_3073ea5e18a7	sub_f2459f562ae5	acc_74481dc99e31	2025-08-28	826.5	INR	paid	21.21
inv_ec9cf85c8d2c	sub_f2459f562ae5	acc_74481dc99e31	2025-09-26	850.28	INR	paid	136.77
inv_39b711adf1c3	sub_f2459f562ae5	acc_74481dc99e31	2025-10-28	831.06	INR	paid	27.17
inv_c1b71156cb45	sub_5eb31ee14554	acc_74481dc99e31	2025-09-04	243.53	USD	failed	36.01
inv_1b7018d63f9a	sub_2366aeb1954e	acc_1fa9b895331f	2025-10-30	101.92	USD	paid	1.62
inv_9aa9ca907db4	sub_1f1925c5605c	acc_d13da8a649cd	2025-09-12	228.66	EUR	paid	26.94
inv_08d62aacc9fb	sub_29da6f1ae91c	acc_dbec2d9c99e1	2025-09-19	97.99	USD	paid	7.79
inv_11e1af0323c9	sub_a9d38407cd9b	acc_92f97787a361	2025-09-18	25.71	USD	failed	1.27
inv_aea00816b34d	sub_a9d38407cd9b	acc_92f97787a361	2025-10-18	25.46	USD	paid	3.53
inv_0fb726528408	sub_da888737b94f	acc_35e9b2f56110	2025-07-28	24.3	USD	paid	4.84
inv_95ff08f37e13	sub_da888737b94f	acc_35e9b2f56110	2025-08-25	24.62	USD	paid	4.57
inv_07400e5aba6f	sub_da888737b94f	acc_35e9b2f56110	2025-09-24	24.82	USD	paid	1.1
inv_3fd8ca24e479	sub_da888737b94f	acc_35e9b2f56110	2025-10-24	25.14	USD	paid	1.63
inv_04d5ead393db	sub_8d5f40cf4d12	acc_7430dcf49810	2025-10-29	93.78	EUR	paid	12.89
inv_a886c3629830	sub_128376cda875	acc_93b23be6d3a6	2025-08-07	97.23	USD	paid	14.72
inv_619af8f41bb5	sub_558d773355f0	acc_2ec2e9b43124	2025-07-19	93.66	EUR	paid	10.64
inv_d993acf3d01f	sub_c2cb3bcd68ad	acc_910682081edd	2025-08-17	9.91	USD	paid	0.1
inv_68a45ede192a	sub_c2cb3bcd68ad	acc_910682081edd	2025-09-16	10.25	USD	paid	1.82
inv_36f78fe43931	sub_c2cb3bcd68ad	acc_910682081edd	2025-10-16	9.87	USD	paid	0.91
inv_90f79c7f6367	sub_2f16f1376e0c	acc_910682081edd	2025-09-27	7.98	GBP	paid	0.47
inv_58ee241381ad	sub_2f16f1376e0c	acc_910682081edd	2025-10-27	8.12	GBP	paid	0.84
inv_7cc780ba97e5	sub_9ea3739c4535	acc_4e941ba84e85	2025-10-15	20.19	GBP	failed	3.57
inv_e6762d67d3ec	sub_2221c3494d8d	acc_c16292caf36b	2025-08-31	10.22	USD	paid	0.62
inv_78206af18c6d	sub_2221c3494d8d	acc_c16292caf36b	2025-10-02	9.98	USD	paid	1.37
inv_cb49d1821162	sub_79cedef4c19a	acc_e5339a08c889	2025-10-29	19.9	GBP	paid	1.58
inv_d4bde6205476	sub_072f9d0c6b9e	acc_6ab91a328b2b	2025-06-23	54.93	USD	paid	3.97
inv_ae8572e54eb5	sub_072f9d0c6b9e	acc_6ab91a328b2b	2025-07-22	54.73	USD	paid	1.49
inv_63896aff1d6e	sub_072f9d0c6b9e	acc_6ab91a328b2b	2025-08-21	53.88	USD	paid	3.44
inv_b43c6a484959	sub_072f9d0c6b9e	acc_6ab91a328b2b	2025-09-22	55.05	USD	paid	9.58
inv_3308d0af33b5	sub_072f9d0c6b9e	acc_6ab91a328b2b	2025-10-21	53.38	USD	paid	0.44
inv_7977d7cd3a5a	sub_1514efd5bc51	acc_6ab91a328b2b	2025-07-29	23.57	EUR	paid	1.81
inv_db745f660e9f	sub_1514efd5bc51	acc_6ab91a328b2b	2025-08-26	22.91	EUR	paid	1.74
inv_d036f108a0bd	sub_1514efd5bc51	acc_6ab91a328b2b	2025-09-26	23.92	EUR	paid	2.18
inv_f72d9622d454	sub_1514efd5bc51	acc_6ab91a328b2b	2025-10-26	23.27	EUR	paid	1.26
inv_f6142953ee44	sub_a2cb72c5a724	acc_6ab91a328b2b	2025-09-03	9.75	USD	paid	0.36
inv_32722eee5ae6	sub_a2cb72c5a724	acc_6ab91a328b2b	2025-10-02	9.79	USD	paid	0.0
inv_55821e319447	sub_fe3f6d2bc9bc	acc_1b84ed2b2661	2025-10-02	55.6	USD	paid	9.79
inv_1318fb247648	sub_d99a9d4707f9	acc_50abb3d7b9d7	2025-10-06	9.35	EUR	paid	1.13
inv_5ef0f6d0b206	sub_712b46179951	acc_e8a663dffcf2	2025-09-10	102.49	USD	paid	15.31
inv_3442052952c0	sub_608dae4c9b82	acc_7ae3db98d7e5	2025-08-20	10.12	USD	paid	1.82
inv_39a1ba0a120b	sub_608dae4c9b82	acc_7ae3db98d7e5	2025-09-20	10.0	USD	paid	1.32
inv_b0a3662764d7	sub_608dae4c9b82	acc_7ae3db98d7e5	2025-10-18	9.79	USD	paid	0.24
inv_b628ddabdaac	sub_c64fd0496f5e	acc_7ae3db98d7e5	2025-10-01	21129.97	INR	paid	1807.99
inv_4a9947049270	sub_766e2f1922aa	acc_f46157ce9fcd	2025-09-03	9.98	USD	paid	1.97
inv_f650892ec528	sub_766e2f1922aa	acc_f46157ce9fcd	2025-10-02	9.94	USD	paid	1.07
inv_bc7bc1da48ad	sub_609b83f4a422	acc_dc13ed9732df	2025-07-13	503.16	EUR	paid	90.46
inv_e8c43e1f1c48	sub_5fa4d966545b	acc_df9612829e33	2025-09-13	25.27	USD	paid	1.81
inv_92a99c1ccc4a	sub_5fa4d966545b	acc_df9612829e33	2025-10-11	25.54	USD	paid	3.38
inv_23b2844e58eb	sub_661d36a176bb	acc_cd82e1bdf849	2025-07-18	94.7	EUR	paid	0.39
inv_f95253d28b04	sub_12c0eaccb7ff	acc_f61536f427bd	2025-10-02	93.04	EUR	paid	10.12
inv_93dae4696a6c	sub_38518737a753	acc_9b3a8108ccfc	2025-08-14	828.34	INR	paid	156.36
inv_6ea23bb12d86	sub_38518737a753	acc_9b3a8108ccfc	2025-09-15	816.92	INR	paid	45.36
inv_189d1d2d45a6	sub_38518737a753	acc_9b3a8108ccfc	2025-10-13	831.73	INR	paid	124.09
inv_d2c472cd61c3	sub_e8085710ef1b	acc_9b3a8108ccfc	2025-09-26	813.36	INR	paid	118.26
inv_3c775e6e6f0a	sub_e8085710ef1b	acc_9b3a8108ccfc	2025-10-25	811.88	INR	paid	54.27
inv_b98eab5fc77d	sub_90894f8706f2	acc_9b3a8108ccfc	2025-10-16	44895.41	INR	paid	3628.06
inv_e1760e35f29c	sub_36077656d48e	acc_0e7a258ebb2b	2025-09-07	9.97	USD	paid	1.6
inv_f0074889e12a	sub_36077656d48e	acc_0e7a258ebb2b	2025-10-08	10.3	USD	paid	1.04
inv_af8a61e5bb40	sub_dd830321713e	acc_0e7a258ebb2b	2025-10-17	9.72	USD	paid	1.33
inv_b7515e1a97a1	sub_b250098bc185	acc_9ded8bf95cbf	2025-09-27	8.05	GBP	paid	1.27
inv_acced6278c76	sub_b250098bc185	acc_9ded8bf95cbf	2025-10-28	7.81	GBP	paid	0.73
inv_5a686fe49f50	sub_3b7d082cde70	acc_031b6db24992	2025-07-18	9.74	USD	paid	0.02
inv_790ae7723770	sub_3b7d082cde70	acc_031b6db24992	2025-08-19	9.92	USD	paid	1.81
inv_ce634b9c49b5	sub_3b7d082cde70	acc_031b6db24992	2025-09-18	10.17	USD	paid	0.78
inv_3a13bc9ef184	sub_3b7d082cde70	acc_031b6db24992	2025-10-17	9.7	USD	paid	1.74
inv_d91b2e9ef576	sub_9f0e37c0741d	acc_031b6db24992	2025-08-20	8.06	GBP	paid	0.44
inv_d3f3173c72af	sub_9f0e37c0741d	acc_031b6db24992	2025-09-20	7.89	GBP	paid	0.04
inv_78c16c912c93	sub_9f0e37c0741d	acc_031b6db24992	2025-10-18	8.11	GBP	paid	0.6
inv_08fa0190fa23	sub_423bfbe26c3c	acc_daf45ec91f09	2025-09-18	251.87	USD	paid	9.66
inv_7b6fea590b80	sub_24a4ac6cbd18	acc_4019c36df3cf	2025-10-19	99.96	USD	paid	16.45
inv_4b818ab9a352	sub_02ebc0f2760c	acc_3f89bd2cc06e	2025-08-11	9.08	EUR	paid	0.84
inv_94974bbb9009	sub_02ebc0f2760c	acc_3f89bd2cc06e	2025-09-12	9.22	EUR	paid	1.79
inv_39fde98b159f	sub_02ebc0f2760c	acc_3f89bd2cc06e	2025-10-11	9.2	EUR	paid	1.12
inv_7e0cb3d005a5	sub_e94a9d4935b2	acc_e79d6d7551bb	2025-07-12	77.16	GBP	paid	6.24
inv_386d233ad693	sub_bb084be11715	acc_e90c71866da1	2025-07-27	249.2	USD	paid	39.89
inv_bb4cd8c020a7	sub_8c0b29f4b70e	acc_d53e3ce2e0bb	2025-09-26	22.98	EUR	paid	2.26
inv_8209ebd1a461	sub_8c0b29f4b70e	acc_d53e3ce2e0bb	2025-10-28	23.76	EUR	paid	0.42
inv_6b2bca1c8cdd	sub_36eb44da9529	acc_af25dd3ae8da	2025-10-28	100.46	USD	paid	0.02
inv_950ec3379ac6	sub_1e7f91831d4c	acc_dcfbfee81dc0	2025-10-03	9.8	USD	paid	0.95
inv_89f8889a3322	sub_229279975ec4	acc_297ca57b5782	2025-08-12	245.61	USD	paid	31.8
inv_8dcb892baba2	sub_7c64bbef1dc5	acc_3026b06c26fc	2025-10-06	236.69	EUR	paid	31.19
inv_a3fa2e0dabe4	sub_1bd0ab639474	acc_8c1913daa45d	2025-08-30	23.5	EUR	paid	1.76
inv_4947b54ec90e	sub_1bd0ab639474	acc_8c1913daa45d	2025-09-29	23.09	EUR	failed	1.64
inv_99c28b633eb2	sub_8937b0f79a6e	acc_b65880cd715a	2025-07-02	25.24	USD	paid	2.07
inv_4e650f707fc9	sub_8937b0f79a6e	acc_b65880cd715a	2025-08-01	25.04	USD	paid	4.38
inv_ad7ef9ea241c	sub_8937b0f79a6e	acc_b65880cd715a	2025-09-01	25.19	USD	paid	1.99
inv_7ee21dd44f50	sub_8937b0f79a6e	acc_b65880cd715a	2025-10-01	24.45	USD	paid	4.07
inv_81ed530fa271	sub_8937b0f79a6e	acc_b65880cd715a	2025-10-29	25.16	USD	paid	2.07
inv_e18eb67312c7	sub_c7197cb7f05f	acc_b65880cd715a	2025-08-12	54.14	USD	paid	8.3
inv_9bd406fa85bc	sub_c7197cb7f05f	acc_b65880cd715a	2025-09-11	53.97	USD	paid	3.55
inv_5d3c311a24f4	sub_c7197cb7f05f	acc_b65880cd715a	2025-10-11	55.4	USD	paid	3.96
inv_e3738cf160d8	sub_61ac4945c2a0	acc_b65880cd715a	2025-09-23	233.8	EUR	paid	16.53
inv_7c5b6455d581	sub_21dcd143953a	acc_80d40f52d85e	2025-09-08	78.54	GBP	paid	1.06
inv_b2378f9c9a39	sub_406764ddfac3	acc_30fda7e32c53	2025-09-10	814.64	INR	paid	132.99
inv_fd2dd8deb336	sub_406764ddfac3	acc_30fda7e32c53	2025-10-10	846.97	INR	paid	38.11
inv_bbda8619d772	sub_6b1c5c9491e6	acc_30fda7e32c53	2025-10-12	25.56	USD	paid	3.65
inv_b99832d18afa	sub_c668dd8cede4	acc_54deb3b24d4c	2025-10-20	100.13	USD	paid	18.02
inv_7260f5ba3f69	sub_fda73c7c9f02	acc_6ab1e7cb5e97	2025-08-18	51.66	EUR	paid	6.99
inv_44edbaeaadd5	sub_fda73c7c9f02	acc_6ab1e7cb5e97	2025-09-19	50.37	EUR	paid	1.42
inv_04b448187e41	sub_fda73c7c9f02	acc_6ab1e7cb5e97	2025-10-17	51.2	EUR	paid	10.23
inv_961fb45dcb2d	sub_868fc98572d3	acc_6ab1e7cb5e97	2025-09-09	9.87	USD	paid	1.05
inv_5ef653f4162b	sub_868fc98572d3	acc_6ab1e7cb5e97	2025-10-10	9.95	USD	paid	0.45
inv_3ed8bfdc3d4a	sub_351991a2782d	acc_6ab1e7cb5e97	2025-10-10	513.74	EUR	paid	13.35
inv_1b773ed2f54d	sub_90fa433d2067	acc_308df53ad2fc	2025-10-22	50.21	EUR	paid	9.13
inv_18f831010f39	sub_548476af6d14	acc_f3dbf9ad0ca7	2025-07-19	9.46	EUR	paid	0.59
inv_e663b3e4b725	sub_548476af6d14	acc_f3dbf9ad0ca7	2025-08-20	9.45	EUR	paid	0.52
inv_fcb90c9ee106	sub_548476af6d14	acc_f3dbf9ad0ca7	2025-09-17	9.17	EUR	paid	0.3
inv_2c17b8d2eaeb	sub_548476af6d14	acc_f3dbf9ad0ca7	2025-10-19	9.14	EUR	paid	1.08
inv_3bccfdfe90b7	sub_7d41ae1fcfc1	acc_7bd7771f7b06	2025-08-03	22.82	EUR	paid	2.61
inv_a4cd59df0e61	sub_7d41ae1fcfc1	acc_7bd7771f7b06	2025-09-04	22.79	EUR	failed	0.26
inv_f134e9acd331	sub_7d41ae1fcfc1	acc_7bd7771f7b06	2025-10-03	22.78	EUR	paid	0.38
inv_edd36c202c3c	sub_4ea741a9b34f	acc_7560b6d2afaa	2025-10-09	25.24	USD	paid	0.38
inv_79ee6bc4adad	sub_a4fd1f679baf	acc_37d2e6df4d99	2025-10-17	854.01	INR	paid	131.66
inv_19efb23044c7	sub_586443d6f6de	acc_030c7dfa7012	2025-08-23	92.0	EUR	paid	4.03
inv_eb144327e9e2	sub_e6d1ef9132b3	acc_81253ca220a7	2025-09-16	25.59	USD	paid	1.81
inv_4c96dfc2ac42	sub_e6d1ef9132b3	acc_81253ca220a7	2025-10-17	25.19	USD	paid	4.13
inv_265af793d649	sub_82bc9d1eb2c4	acc_81253ca220a7	2025-10-26	9.33	EUR	paid	0.64
inv_f5c7ed4a3186	sub_30e4d30eac4c	acc_9bb146f0d98c	2025-07-19	236.71	EUR	paid	5.98
inv_d603c01a0f66	sub_a54fe8e890c9	acc_ec0ac8573c81	2025-10-03	9.44	EUR	paid	0.87
inv_6a63597b667d	sub_472e081b392a	acc_d084cc52ab2c	2025-07-10	244.53	USD	paid	5.65
inv_a762472bfa3f	sub_af11b6530aa5	acc_b127d5768c38	2025-08-17	10.07	USD	paid	0.9
inv_4829804b288b	sub_af11b6530aa5	acc_b127d5768c38	2025-09-15	9.72	USD	paid	0.67
inv_26670b8bb065	sub_af11b6530aa5	acc_b127d5768c38	2025-10-14	10.14	USD	refunded	0.74
inv_d55d95db6338	sub_4da68fbc13a6	acc_9228314d7b77	2025-09-22	9.73	USD	paid	0.37
inv_16e8d664b177	sub_4da68fbc13a6	acc_9228314d7b77	2025-10-22	10.16	USD	paid	1.34
inv_25f9acfe1275	sub_126b132b9feb	acc_9228314d7b77	2025-10-30	102.07	USD	paid	1.31
inv_32029633c2d3	sub_4584dc9968f6	acc_2c02403e60dd	2025-08-25	101.12	USD	paid	13.87
inv_b29bc96e6988	sub_f8e575c42fa9	acc_2c02403e60dd	2025-10-28	4608.95	INR	paid	399.25
inv_035651fbf212	sub_8c68b7e702b9	acc_f64a95e0ab75	2025-07-17	814.44	INR	paid	72.28
inv_517ffd33551f	sub_8c68b7e702b9	acc_f64a95e0ab75	2025-08-15	817.9	INR	paid	23.06
inv_32e9748453f6	sub_8c68b7e702b9	acc_f64a95e0ab75	2025-09-14	834.7	INR	paid	6.13
inv_9ad56ce79fe0	sub_8c68b7e702b9	acc_f64a95e0ab75	2025-10-14	814.4	INR	paid	139.43
inv_1eed8a7ba1d6	sub_8a2aa663b628	acc_a8db379259d5	2025-07-08	23.85	EUR	paid	3.38
inv_d2094fe8d13d	sub_8a2aa663b628	acc_a8db379259d5	2025-08-08	23.07	EUR	paid	2.14
inv_046def0b6298	sub_8a2aa663b628	acc_a8db379259d5	2025-09-07	22.89	EUR	paid	0.77
inv_2a92ea6bcb44	sub_8a2aa663b628	acc_a8db379259d5	2025-10-06	22.82	EUR	paid	4.13
inv_46e958dcbcb2	sub_d4ff894ab17b	acc_871415c584f4	2025-08-25	10.07	USD	paid	0.35
inv_e3c3707f2d49	sub_d4ff894ab17b	acc_871415c584f4	2025-09-23	9.79	USD	paid	1.24
inv_722133753c61	sub_d4ff894ab17b	acc_871415c584f4	2025-10-23	10.23	USD	paid	0.77
inv_53a54d85296a	sub_b799f4ad4cf0	acc_871415c584f4	2025-10-10	21048.31	INR	paid	1901.13
inv_5820b3966191	sub_04ba8c24c89b	acc_65fd246b49e0	2025-09-08	8515.57	INR	paid	1021.22
inv_4c7939bd9fea	sub_19da1c6b2abd	acc_f3e4435d1051	2025-10-27	25.25	USD	paid	3.33
inv_9dcb7807ebac	sub_bc3747867414	acc_960f5deb2b8f	2025-10-11	9.49	EUR	paid	1.41
inv_d9b9374e90c0	sub_e9e7c5b52930	acc_aee59c2abcc0	2025-09-23	837.74	INR	paid	17.85
inv_b6ccb653b20a	sub_e9e7c5b52930	acc_aee59c2abcc0	2025-10-22	817.03	INR	paid	131.33
inv_a6b333aff2fd	sub_8241890ea120	acc_fa8af142b95c	2025-09-14	8273.96	INR	paid	450.76
inv_d904fed65035	sub_80115feae891	acc_ac61f5b0a2d3	2025-06-26	10.05	USD	failed	1.58
inv_fb93313c618e	sub_80115feae891	acc_ac61f5b0a2d3	2025-07-26	10.17	USD	paid	1.81
